interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_0,eligible_cluster_0,activity_cluster_2,eligible_cluster_2,testable_other_clusters,max_other_activity,specificity
VEGFA_FLT1,Macrophage,Macrophage alveolar,2,2.0,0.6433396464646465,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.32166982323232324,I-II,1,0.0,7,0.0,4.0,2,0.0,0.32166982323232324
THBS1_CD36,Fibroblast peribronchial,Macrophage,2,2.0,0.8916806958473624,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4458403479236812,I-II,1,0.12435616085939015,6,0.0,4.0,2,0.12435616085939015,0.32148418706429105
TNFSF13B_TNFRSF17,Macrophage alveolar,Plasma cell,2,2.0,0.8097081930415264,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4048540965207632,I-II,1,0.0,7,0.08348423682787076,4.0,2,0.08348423682787076,0.32136985969289245
CD99_PILRA,Macrophage alveolar,myeloid dividing,2,2.0,0.812142255892256,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.406071127946128,I-II,1,0.08479446174594438,7,0.0,2.0,2,0.08479446174594438,0.3212766662001836
ProstaglandinE2_byPTGES_PTGER4,Fibroblast peribronchial,cDC2,2,2.0,0.6418771043771043,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.32093855218855216,I-II,1,0.0,6,0.0,4.0,2,0.0,0.32093855218855216
TNFSF13B_TNFRSF13C,Macrophage,B cell,2,2.0,1.4237934904601572,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7118967452300786,I-II,1,0.3910365937858022,8,0.2510793141235135,4.0,2,0.3910365937858022,0.32086015144427643
ANXA1_FPR1,Macrophage,myeloid dividing,2,2.0,1.654412177328844,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.827206088664422,I-II,1,0.5071454155023095,8,0.0,2.0,2,0.5071454155023095,0.3200606731621125
ICAM1_integrin_aXb2_complex,Macrophage,cDC2,2,2.0,1.2213559203142537,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6106779601571268,I-II,1,0.29131120800622606,8,0.1478975524708048,4.0,2,0.29131120800622606,0.31936675215090077
CXCL16_CXCR6,cDC2,T cell CD4 dividing,2,2.0,1.2465558361391693,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6232779180695847,I-II,1,0.3048130216413186,8,0.21015152357198877,3.0,2,0.3048130216413186,0.31846489642826603
APP_TNFRSF21,Fibroblast peribronchial,Fibroblast peribronchial,2,2.0,1.1706930415263748,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5853465207631874,I-II,1,0.2675078880052106,6,0.0,4.0,2,0.2675078880052106,0.3178386327579768
TNFSF13B_TNFRSF13C,Monocyte classical,B cell,2,2.0,1.3846941638608303,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6923470819304152,I-II,1,0.37487193661359,8,0.22152243602007174,4.0,2,0.37487193661359,0.3174751453168252
ICAM1_integrin_aXb2_complex,Mast cell,myeloid dividing,2,2.0,0.8208789281705948,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4104394640852974,I-II,1,0.09323254832270453,8,0.0,2.0,2,0.09323254832270453,0.31720691576259286
PTPRC_MRC1,myeloid dividing,myeloid dividing,2,2.0,1.7512556116722782,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8756278058361391,I-II,1,0.5586375781867148,8,0.0,2.0,2,0.5586375781867148,0.3169902276494243
PECAM1_CD38,Macrophage alveolar,T cell CD4 dividing,2,2.0,0.9668280022446689,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.48341400112233446,I-II,1,0.16689183211702568,7,0.0,3.0,2,0.16689183211702568,0.3165221690053088
ICAM1_integrin_aXb2_complex,Fibroblast peribronchial,Macrophage,2,2.0,0.9586419753086419,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.47932098765432096,I-II,1,0.16285228888016373,6,0.0,4.0,2,0.16285228888016373,0.31646869877415723
PLAU_PLAUR,cDC2,Monocyte classical,2,2.0,1.6875841750841751,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8437920875420876,I-II,1,0.5283052938391989,8,0.4367147322752379,4.0,2,0.5283052938391989,0.3154867937028887
CXCL16_CXCR6,Macrophage,T cell CD8 effector memory,2,2.0,1.323432239057239,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6617161195286195,I-II,1,0.3468244793714267,8,0.22224292237796484,4.0,2,0.3468244793714267,0.31489164015719284
PTPRC_MRC1,myeloid dividing,Monocyte classical,2,2.0,1.6604271885521884,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8302135942760942,I-II,1,0.5153633902543392,8,0.0,2.0,2,0.5153633902543392,0.314850204021755
ANXA1_FPR1,Macrophage,cDC2,2,2.0,1.7622544893378227,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8811272446689113,I-II,1,0.5680257287812593,8,0.40843717689984194,4.0,2,0.5680257287812593,0.313101515887652
PTPRC_MRC1,B cell,Macrophage alveolar,2,2.0,1.9703914141414143,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9851957070707071,I-II,1,0.6731947278018805,7,0.37873852174338085,4.0,2,0.6731947278018805,0.31200097926882664
PDGFD_PDGFR_complex,Macrophage alveolar,Fibroblast peribronchial,2,2.0,0.6230289001122334,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3115144500561167,I-II,1,0.0,5,0.0,4.0,2,0.0,0.3115144500561167
ANXA1_FPR3,cDC2,Macrophage alveolar,2,2.0,1.5644149831649832,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7822074915824916,I-II,1,0.47102021489755236,7,0.3606001022433991,4.0,2,0.47102021489755236,0.31118727668493923
HLA-E_CD94:NKG2A,Plasma cell,NK cell,2,2.0,1.4176697530864197,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7088348765432099,I-II,1,0.0,7,0.3981559419648151,4.0,2,0.3981559419648151,0.3106789345783948
CD44_TYROBP,Monocyte classical,Fibroblast peribronchial,2,2.0,1.4875491021324354,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7437745510662177,I-II,1,0.4334859863092045,6,0.0,4.0,2,0.4334859863092045,0.3102885647570132
CD99_PILRA,Monocyte classical,Macrophage alveolar,2,2.0,1.0511083052749721,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5255541526374861,I-II,1,0.21543491363093728,7,0.04288116591928251,4.0,2,0.21543491363093728,0.3101192390065488
PLAU_PLAUR,myeloid dividing,Macrophage alveolar,2,2.0,1.3469591750841752,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6734795875420876,I-II,1,0.36347869912450875,7,0.0,2.0,2,0.36347869912450875,0.31000088841757883
ICAM1_integrin_aXb2_complex,Mast cell,cDC2,2,2.0,0.9586069023569024,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4793034511784512,I-II,1,0.16938612255753827,8,0.0,4.0,2,0.16938612255753827,0.3099173286209129
GAS6_AXL,myeloid dividing,cDC2,2,2.0,0.9652918069584736,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4826459034792368,I-II,1,0.17289687702107456,8,0.0,2.0,2,0.17289687702107456,0.30974902645816227
PVR_TIGIT,Macrophage,T cell CD4 dividing,2,2.0,0.7116757856341189,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.35583789281705946,I-II,1,0.04730594256468581,8,0.0,3.0,2,0.04730594256468581,0.3085319502523737
CD99_PILRA,myeloid dividing,Macrophage alveolar,2,2.0,1.3227413019079686,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6613706509539843,I-II,1,0.35514491093976475,7,0.0,2.0,2,0.35514491093976475,0.30622574001421954
ANXA1_FPR3,Macrophage alveolar,Macrophage,2,2.0,1.8627034231200899,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9313517115600449,I-II,1,0.62542884620301,7,0.46999734408268734,4.0,2,0.62542884620301,0.30592286535703495
PECAM1_CD38,Macrophage alveolar,cDC2,2,2.0,0.7650007014590348,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3825003507295174,I-II,1,0.07736064342600495,7,0.0,4.0,2,0.07736064342600495,0.3051397073035124
VEGFA_NRP2,Fibroblast peribronchial,Macrophage,2,2.0,0.7359813411896745,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.36799067059483725,I-II,1,0.06294555556036187,6,0.0,4.0,2,0.06294555556036187,0.3050451150344754
CD226_NECTIN2,T cell CD4 dividing,cDC2,2,2.0,0.6593995510662177,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.32969977553310886,I-II,1,0.025463319019662416,8,0.025527736867943056,3.0,2,0.025527736867943056,0.3041720386651658
CXCL16_CXCR6,myeloid dividing,T cell CD4,2,2.0,0.8869177890011223,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.44345889450056114,I-II,1,0.1393078726389516,8,0.0,2.0,2,0.1393078726389516,0.3041510218616095
CD99_PILRA,cDC2,Macrophage alveolar,2,2.0,1.065989758698092,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.532994879349046,I-II,1,0.22904562220322924,7,0.03195067264573991,4.0,2,0.22904562220322924,0.3039492571458168
CD99_PILRA,T cell CD4 dividing,Macrophage alveolar,2,2.0,1.446604938271605,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7233024691358025,I-II,1,0.41941000579492194,7,0.0,3.0,2,0.41941000579492194,0.3038924633408806
PECAM1_CD38,Macrophage alveolar,Macrophage,2,2.0,0.7379699775533108,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3689849887766554,I-II,1,0.06606685893009465,7,0.0,4.0,2,0.06606685893009465,0.30291812984656075
CXCL16_CXCR6,Macrophage alveolar,T cell regulatory,2,2.0,1.4768728956228956,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7384364478114478,I-II,1,0.43567572422824813,7,0.16919381847079526,4.0,2,0.43567572422824813,0.30276072358319966
ANXA1_FPR1,T cell CD4,Monocyte classical,2,2.0,1.7457210998877666,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8728605499438833,I-II,1,0.570323429643791,8,0.4647862929181339,4.0,2,0.570323429643791,0.3025371203000923
ANXA1_FPR1,T cell CD8 effector memory,Monocyte classical,2,2.0,1.7641589506172841,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8820794753086421,I-II,1,0.5795959721414551,8,0.47023825407977415,4.0,2,0.5795959721414551,0.302483503167187
CD320_JAML,Plasma cell,cDC2,2,2.0,0.9890993265993266,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4945496632996633,I-II,1,0.0,7,0.1921486454324261,4.0,2,0.1921486454324261,0.3024010178672372
ANXA1_FPR1,Monocyte classical,Macrophage alveolar,2,2.0,1.5349642255892255,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7674821127946128,I-II,1,0.4651022850050951,7,0.0,4.0,2,0.4651022850050951,0.30237982778951766
ANXA1_FPR3,myeloid dividing,Macrophage alveolar,2,2.0,1.644553170594837,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8222765852974185,I-II,1,0.5207504708871296,7,0.0,2.0,2,0.5207504708871296,0.301526114410289
CTSG_FPR1,Mast cell,Macrophage alveolar,2,2.0,0.9772166105499439,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.48860830527497195,I-II,1,0.18777996357123183,7,0.0,4.0,2,0.18777996357123183,0.3008283417037401
ANXA1_FPR3,NK cell,myeloid dividing,2,2.0,1.4916666666666667,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7458333333333333,I-II,1,0.4451436521013289,8,0.0,2.0,2,0.4451436521013289,0.30068968123200446
ICAM1_integrin_aXb2_complex,Macrophage alveolar,myeloid dividing,2,2.0,0.6472783389450056,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3236391694725028,I-II,1,0.023646675163143085,7,0.0,2.0,2,0.023646675163143085,0.29999249430935976
LeukotrieneC4_byLTC4S_CYSLTR2,Mast cell,cDC2,2,2.0,0.6002349887766554,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3001174943883277,I-II,1,0.0004975831674722775,8,0.0,4.0,2,0.0004975831674722775,0.2996199112208554
ANXA1_FPR3,T cell CD8 effector memory,myeloid dividing,2,2.0,1.6235058922558923,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8117529461279461,I-II,1,0.5134259050377089,8,0.0,2.0,2,0.5134259050377089,0.2983270410902372
ANXA1_FPR3,T cell CD4 dividing,myeloid dividing,2,2.0,1.1632435465768798,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5816217732884399,I-II,1,0.28384042203668675,8,0.0,2.0,2,0.28384042203668675,0.29778135125175315
ICAM1_integrin_aXb2_complex,NK cell,Monocyte classical,2,2.0,0.7033284231200898,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3516642115600449,I-II,1,0.05441542288557214,8,0.0,4.0,2,0.05441542288557214,0.29724878867447274
CD70_CD27,B cell,Plasma cell,2,2.0,0.5930836139169472,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.2965418069584736,I-II,1,0.0,7,0.0,4.0,2,0.0,0.2965418069584736
ANXA1_FPR1,cDC2,Macrophage alveolar,2,2.0,1.544041105499439,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7720205527497195,I-II,1,0.4758047264560033,7,0.3462553257990134,4.0,2,0.4758047264560033,0.2962158262937162
PLAU_PLAUR,Fibroblast peribronchial,Macrophage alveolar,2,2.0,1.4673611111111111,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7336805555555556,I-II,1,0.4376124108931133,5,0.0,4.0,2,0.4376124108931133,0.29606814466244225
ANXA1_FPR3,Macrophage,Macrophage,2,2.0,1.8094346240179573,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9047173120089786,I-II,1,0.6089343468154432,8,0.39014906849757136,4.0,2,0.6089343468154432,0.2957829651935354
CSF1_CSF1R,Mast cell,cDC2,2,2.0,1.3611602132435465,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6805801066217733,I-II,1,0.38487023129673253,8,0.0,4.0,2,0.38487023129673253,0.2957098753250407
ICAM1_integrin_aXb2_complex,Macrophage alveolar,cDC2,2,2.0,0.7989022166105499,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.39945110830527497,I-II,1,0.10462512897692898,7,0.05823001560603433,4.0,2,0.10462512897692898,0.294825979328346
CSF1_CSF1R,Macrophage alveolar,cDC2,2,2.0,0.7598870650953984,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3799435325476992,I-II,1,0.08549750322575626,7,0.0,4.0,2,0.08549750322575626,0.2944460293219429
CD52_SIGLEC10,B cell,cDC2,2,2.0,1.7593258978675645,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8796629489337823,I-II,1,0.5854325171486426,8,0.414616962203023,4.0,2,0.5854325171486426,0.29423043178513963
CCL20_CCR6,Monocyte classical,T cell CD4 dividing,2,2.0,0.9332070707070708,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4666035353535354,I-II,1,0.17286905833732538,8,0.0,3.0,2,0.17286905833732538,0.29373447701621
CD52_SIGLEC10,Macrophage alveolar,cDC2,2,2.0,1.606151795735129,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8030758978675645,I-II,1,0.5096624508837856,7,0.31800021369256803,4.0,2,0.5096624508837856,0.2934134469837789
ANXA1_FPR1,T cell CD8 effector memory,myeloid dividing,2,2.0,1.5956684904601572,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7978342452300786,I-II,1,0.5044390133626473,8,0.0,2.0,2,0.5044390133626473,0.2933952318674313
CD44_TYROBP,Monocyte classical,Mast cell,2,2.0,1.8622860549943883,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9311430274971941,I-II,1,0.6381961876816934,8,0.0,4.0,2,0.6381961876816934,0.29294683981550074
EREG_EGFR,Macrophage,Fibroblast peribronchial,2,2.0,0.5856902356902357,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.29284511784511785,I-II,1,0.0,6,0.0,4.0,2,0.0,0.29284511784511785
VEGFA_NRP2,myeloid dividing,Macrophage,2,2.0,0.7507049663299663,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.37535248316498315,I-II,1,0.08256324835746144,8,0.0,2.0,2,0.08256324835746144,0.2927892348075217
TNFSF13B_TNFRSF13C,myeloid dividing,B cell,2,2.0,1.2848660213243548,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6424330106621774,I-II,1,0.3501640346854773,8,0.0,2.0,2,0.3501640346854773,0.2922689759767001
VEGFA_FLT1,Macrophage,Macrophage,2,2.0,0.5942340067340067,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.29711700336700336,I-II,1,0.005260164913278362,8,0.0,4.0,2,0.005260164913278362,0.291856838453725
ANXA1_FPR3,myeloid dividing,Monocyte classical,2,2.0,1.6647411616161616,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8323705808080808,I-II,1,0.5410705420052452,8,0.0,2.0,2,0.5410705420052452,0.2913000388028356
APP_TREM2_receptor,T cell CD4,Macrophage,2,2.0,0.6123386644219978,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3061693322109989,I-II,1,0.015087432470855843,8,0.0,4.0,2,0.015087432470855843,0.29108189974014304
CD44_TYROBP,Macrophage,Fibroblast peribronchial,2,2.0,1.424340628507295,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7121703142536475,I-II,1,0.4211163985003243,6,0.0,4.0,2,0.4211163985003243,0.29105391575332323
ANXA1_FPR1,myeloid dividing,Macrophage alveolar,2,2.0,1.631695426487093,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8158477132435465,I-II,1,0.5260800270522082,7,0.0,2.0,2,0.5260800270522082,0.2897676861913383
LipoxinA4_byALOX5_FPR2,Mast cell,myeloid dividing,2,2.0,0.7110164141414141,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.35550820707070707,I-II,1,0.06621557381467469,8,0.0,2.0,2,0.06621557381467469,0.2892926332560324
CSF1_CSF1R,Macrophage alveolar,Macrophage,2,2.0,0.7070356341189674,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3535178170594837,I-II,1,0.06441131595515659,7,0.0,4.0,2,0.06441131595515659,0.2891065011043271
THBS1_CD36,Macrophage alveolar,myeloid dividing,2,2.0,0.7545033670033671,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.37725168350168353,I-II,1,0.08865360156581617,7,0.0,2.0,2,0.08865360156581617,0.28859808193586733
ANXA1_FPR3,cDC2,Monocyte classical,2,2.0,1.58069234006734,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.79034617003367,I-II,1,0.5018168502634216,8,0.2825819006388427,4.0,2,0.5018168502634216,0.2885293197702484
CCL5_CCR1,NK cell,Monocyte classical,2,2.0,1.8432449494949494,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9216224747474747,I-II,1,0.6336807350736327,8,0.4312812751531713,4.0,2,0.6336807350736327,0.28794173967384207
PLAU_PLAUR,myeloid dividing,Macrophage,2,2.0,1.6319689955106622,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8159844977553311,I-II,1,0.5282590480225852,8,0.0,2.0,2,0.5282590480225852,0.28772544973274594
TNFSF13B_TNFRSF13C,cDC2,B cell,2,2.0,1.3534020763187429,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6767010381593714,I-II,1,0.38899259532236913,8,0.22919465328364325,4.0,2,0.38899259532236913,0.2877084428370023
CCL5_CCR1,T cell CD4,Macrophage,2,2.0,1.0837787598204265,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5418893799102132,I-II,1,0.2545235880205168,8,0.0,4.0,2,0.2545235880205168,0.28736579188969646
ANXA1_FPR1,T cell CD8 effector memory,cDC2,2,2.0,1.7037563131313131,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8518781565656566,I-II,1,0.5646717256255589,8,0.41521837735478906,4.0,2,0.5646717256255589,0.2872064309400977
PVR_TIGIT,Macrophage alveolar,T cell CD4 dividing,2,2.0,0.8322180134680135,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.41610900673400675,I-II,1,0.1293493434941413,7,0.0,3.0,2,0.1293493434941413,0.28675966323986546
CXCL16_CXCR6,Macrophage alveolar,T cell CD4 dividing,2,2.0,1.4151094276094276,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7075547138047138,I-II,1,0.42161696799040965,7,0.05801687763713081,3.0,2,0.42161696799040965,0.28593774581430415
SEMA3C_NRP2,Macrophage alveolar,Fibroblast peribronchial,2,2.0,0.6610058922558922,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3305029461279461,I-II,1,0.04501141902343636,5,0.0,4.0,2,0.04501141902343636,0.28549152710450976
ICAM1_integrin_aXb2_complex,cDC2,cDC2,2,2.0,1.037882295173962,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.518941147586981,I-II,1,0.23365683123148576,8,0.06652069883185462,4.0,2,0.23365683123148576,0.2852843163554952
PLAU_PLAUR,Macrophage,Macrophage alveolar,2,2.0,1.2607779180695848,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6303889590347924,I-II,1,0.3451993143984038,7,0.19241712550377477,4.0,2,0.3451993143984038,0.28518964463638863
CSF1_CSF1R,Mast cell,myeloid dividing,2,2.0,1.2589155443322109,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6294577721661054,I-II,1,0.3446235309696203,8,0.0,2.0,2,0.3446235309696203,0.28483424119648515
ANXA1_FPR1,NK cell,Monocyte classical,2,2.0,1.6623667227833894,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8311833613916947,I-II,1,0.5467111016812083,8,0.40909780516186833,4.0,2,0.5467111016812083,0.2844722597104864
ANXA1_FPR3,NK cell,Macrophage,2,2.0,1.665621492704826,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.832810746352413,I-II,1,0.5486469612703402,8,0.33292079046621437,4.0,2,0.5486469612703402,0.28416378508207285
THY1_integrin_aXb2_complex,Fibroblast peribronchial,Mast cell,2,2.0,1.1559483726150392,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5779741863075196,I-II,1,0.2938198397173506,6,0.0,4.0,2,0.2938198397173506,0.284154346590169
THBS1_CD36,Macrophage alveolar,Macrophage,2,2.0,0.8643132716049382,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4321566358024691,I-II,1,0.14859615661682582,7,0.0,4.0,2,0.14859615661682582,0.2835604791856433
HLA-E_CD94:NKG2C,myeloid dividing,NK cell,2,2.0,1.3892817059483726,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6946408529741863,I-II,1,0.4111793388521932,8,0.0,2.0,2,0.4111793388521932,0.2834615141219931
ICAM1_integrin_aXb2_complex,myeloid dividing,Macrophage,2,2.0,1.0173330527497195,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5086665263748598,I-II,1,0.22586761661406266,8,0.0,2.0,2,0.22586761661406266,0.28279890976079713
ANXA1_FPR1,Monocyte classical,Monocyte classical,2,2.0,1.7587717452300786,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8793858726150393,I-II,1,0.5969346042053812,8,0.4755097857824514,4.0,2,0.5969346042053812,0.28245126840965806
ANXA1_FPR3,cDC2,cDC2,2,2.0,1.7605990460157126,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8802995230078563,I-II,1,0.5984519820707472,8,0.4929962904839256,4.0,2,0.5984519820707472,0.28184754093710906
THY1_integrin_aXb2_complex,Fibroblast peribronchial,NK cell,2,2.0,1.1830983445566778,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5915491722783389,I-II,1,0.3099921783222181,6,0.0,4.0,2,0.3099921783222181,0.2815569939561208
CXCL16_CXCR6,Macrophage,T cell regulatory,2,2.0,1.319837261503928,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.659918630751964,I-II,1,0.3788581186723529,8,0.3194628811290233,4.0,2,0.3788581186723529,0.2810605120796111
PECAM1_CD38,Macrophage,Mast cell,2,2.0,0.5619388327721662,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.2809694163860831,I-II,1,0.0,8,0.0,4.0,2,0.0,0.2809694163860831
HBEGF_ERBB2,Macrophage alveolar,Fibroblast peribronchial,2,2.0,0.663145342312009,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3315726711560045,I-II,1,0.05095651052523725,5,0.0,4.0,2,0.05095651052523725,0.2806161606307672
ICAM1_integrin_aXb2_complex,Plasma cell,Macrophage,2,2.0,0.5610970819304153,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.28054854096520765,I-II,1,0.0,7,0.0,4.0,2,0.0,0.28054854096520765
PECAM1_CD38,Macrophage alveolar,myeloid dividing,2,2.0,0.7730324074074074,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3865162037037037,I-II,1,0.10618430413196242,7,0.0,2.0,2,0.10618430413196242,0.2803318995717413
WNT5A_SFRP4,Fibroblast peribronchial,Fibroblast peribronchial,2,2.0,1.0170454545454546,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5085227272727273,I-II,1,0.22827809558745304,6,0.0,4.0,2,0.22827809558745304,0.28024463168527425
PLAU_PLAUR,Macrophage,Macrophage,2,2.0,1.5837752525252524,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7918876262626262,I-II,1,0.511657929863638,8,0.4106667830471206,4.0,2,0.511657929863638,0.2802296963989882
CCL3_CCR1,myeloid dividing,Macrophage alveolar,2,2.0,1.1188131313131313,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5594065656565657,I-II,1,0.2796457856059694,7,0.0,2.0,2,0.2796457856059694,0.27976078005059624
CCL3_CCR1,myeloid dividing,Macrophage,2,2.0,1.2787878787878788,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6393939393939394,I-II,1,0.35975192845051773,8,0.0,2.0,2,0.35975192845051773,0.27964201094342167
ANXA1_FPR3,myeloid dividing,cDC2,2,2.0,1.8127946127946128,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9063973063973064,I-II,1,0.6274513811518504,8,0.0,2.0,2,0.6274513811518504,0.27894592524545603
CSF1_CSF1R,T cell CD4 dividing,Macrophage,2,2.0,0.6857884399551066,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3428942199775533,I-II,1,0.06427031943790026,8,0.04113924050632912,3.0,2,0.06427031943790026,0.278623900539653
