interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_1,eligible_cluster_1,testable_other_clusters,max_other_activity,specificity
CD99_PILRA,T cell CD8 naive,Macrophage,4,2.0,1.391924246278392,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.347981061569598,III-IV,0,0.0,3,1,0.0,0.347981061569598
LCK_CD8_receptor,T cell CD4,T cell CD8 naive,4,3.0,1.386187955227973,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.34654698880699325,III-IV,0,0.0,3,1,0.0,0.34654698880699325
CD34_SELL,Endothelial cell venous,myeloid dividing,4,2.0,1.3795637725499081,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.34489094313747704,III-IV,0,0.0,2,1,0.0,0.34489094313747704
CD99_PILRA,Endothelial cell venous,myeloid dividing,4,2.0,1.3758047643439182,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.34395119108597955,III-IV,0,0.0,2,1,0.0,0.34395119108597955
CXCL16_CXCR6,Monocyte classical,T cell CD4 dividing,2,2.0,1.2396963232318177,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.6198481616159088,III-IV,0,0.27790922778261656,3,1,0.27790922778261656,0.34193893383329227
CD52_SIGLEC10,T cell CD8 activated,Monocyte classical,3,2.0,1.0257289126183728,True,True,Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,0.6666666666666666,0.34190963753945763,III-IV,0,0.0,4,1,0.0,0.34190963753945763
PODXL_SELL,Endothelial cell venous,T cell CD8 naive,4,3.0,1.3577648459976353,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.3394412114994088,III-IV,0,0.0,2,1,0.0,0.3394412114994088
CD52_SIGLEC10,T cell CD8 terminally exhausted,Mast cell,4,3.0,2.237932845395161,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.5594832113487902,III-IV,0,0.22194267710754925,4,1,0.22194267710754925,0.337540534241241
CXCL16_CXCR6,Mast cell,T cell CD4 dividing,2,2.0,1.172854215621475,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.5864271078107375,III-IV,0,0.24921414408745424,3,1,0.24921414408745424,0.33721296372328324
ANXA1_FPR3,T cell CD8 naive,cDC2,4,2.0,1.3403346528109354,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.33508366320273386,III-IV,0,0.0,3,1,0.0,0.33508366320273386
CCL14_CCR1,Endothelial cell venous,myeloid dividing,4,3.0,1.3298560666820625,True,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.3324640166705156,III-IV,0,0.0,2,1,0.0,0.3324640166705156
CD44_TYROBP,Monocyte classical,T cell CD8 naive,4,2.0,1.3255632742273162,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.33139081855682906,III-IV,0,0.0,3,1,0.0,0.33139081855682906
THBS2_CD36,Fibroblast peribronchial,Endothelial cell venous,5,3.0,1.6525735861689983,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.33051471723379966,III-IV,0,0.0,3,1,0.0,0.33051471723379966
CD99_PILRA,T cell CD8 naive,Monocyte classical,4,2.0,1.3195484209243595,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.3298871052310899,III-IV,0,0.0,3,1,0.0,0.3298871052310899
PODXL_SELL,Endothelial cell venous,NK cell,5,4.0,1.6393349078784571,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.32786698157569144,III-IV,0,0.0,4,1,0.0,0.32786698157569144
CD226_NECTIN2,T cell CD4 dividing,Endothelial cell venous,2,2.0,0.6521016193515041,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.32605080967575206,III-IV,0,0.0,2,1,0.0,0.32605080967575206
TGM2_ADGRG1,Endothelial cell venous,T cell NK-like,3,2.0,0.9772748283447034,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.3257582761149011,III-IV,0,0.0,3,1,0.0,0.3257582761149011
VEGFA_NRP1,cDC2,Endothelial cell venous,5,4.0,1.6198764265927381,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.32397528531854763,III-IV,0,0.0,5,1,0.0,0.32397528531854763
LCK_CD8_receptor,NK cell,T cell CD8 naive,4,3.0,1.293473708651197,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.32336842716279923,III-IV,0,0.0,3,1,0.0,0.32336842716279923
PVR_CD96,Endothelial cell venous,T cell CD8 dividing,4,4.0,1.2768837470738745,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.31922093676846863,III-IV,0,0.0,3,1,0.0,0.31922093676846863
PODXL_SELL,Endothelial cell venous,T cell CD8 activated,3,2.0,0.9558310923544726,True,False,Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,0.6666666666666666,0.3186103641181575,III-IV,0,0.0,3,1,0.0,0.3186103641181575
VEGFA_NRP1,Pericyte,Endothelial cell venous,3,3.0,0.9525170701100057,False,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.31750569003666856,III-IV,0,0.0,2,1,0.0,0.31750569003666856
VEGFA_FLT1_complex,Monocyte classical,Endothelial cell venous,5,5.0,1.5852732348538825,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.3170546469707765,III-IV,0,0.0,5,1,0.0,0.3170546469707765
TNF_TNFRSF1B,T cell CD4 dividing,Macrophage,2,2.0,1.0826878277698895,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.5413439138849447,III-IV,0,0.2246503964668162,3,1,0.2246503964668162,0.31669351741812857
CCL14_CCR1,Endothelial cell venous,Macrophage,5,3.0,1.5767776364252535,True,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.6,0.3153555272850507,III-IV,0,0.0,5,1,0.0,0.3153555272850507
Histamine_byHDC_HRH1,Mast cell,Endothelial cell venous,5,3.0,1.5726929424489209,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.31453858848978417,III-IV,0,0.0,5,1,0.0,0.31453858848978417
ICAM1_integrin_aXb2_complex,Endothelial cell venous,Macrophage,5,4.0,1.5530965354660469,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.3106193070932094,III-IV,0,0.0,5,1,0.0,0.3106193070932094
CXCL16_CXCR6,cDC2,T cell CD8 naive,4,3.0,1.231258336919666,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.3078145842299165,III-IV,0,0.0,3,1,0.0,0.3078145842299165
CLU_TREM2_receptor,Endothelial cell venous,Macrophage alveolar,5,4.0,1.5358085229488454,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.3071617045897691,III-IV,0,0.0,3,1,0.0,0.3071617045897691
TNF_TNFRSF1B,T cell CD4 dividing,Monocyte classical,2,2.0,1.4488693017529788,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.7244346508764894,III-IV,0,0.41770426046702197,3,1,0.41770426046702197,0.3067303904094674
TGM2_ADGRG1,Endothelial cell venous,T cell CD8 terminally exhausted,4,2.0,1.2263103179418606,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.30657757948546516,III-IV,0,0.0,3,1,0.0,0.30657757948546516
GAS6_AXL,Endothelial cell venous,myeloid dividing,4,3.0,1.2174228223896146,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.30435570559740366,III-IV,0,0.0,2,1,0.0,0.30435570559740366
ICAM1_integrin_aXb2_complex,Endothelial cell venous,myeloid dividing,4,4.0,1.217012170165896,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.304253042541474,III-IV,0,0.0,2,1,0.0,0.304253042541474
CD44_TYROBP,Macrophage,T cell CD8 naive,4,2.0,1.2139426769166828,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.3034856692291707,III-IV,0,0.0,3,1,0.0,0.3034856692291707
PGF_FLT1,Fibroblast peribronchial,Endothelial cell venous,5,3.0,1.511778490312818,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.30235569806256357,III-IV,0,0.0,3,1,0.0,0.30235569806256357
GJA1_GJA1,Endothelial cell venous,Fibroblast peribronchial,5,4.0,1.5112907125817965,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.3022581425163593,III-IV,0,0.0,3,1,0.0,0.3022581425163593
GJA1_GJA1,Fibroblast peribronchial,Endothelial cell venous,5,4.0,1.5112907125817965,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.3022581425163593,III-IV,0,0.0,3,1,0.0,0.3022581425163593
GJC1_GJC1,Endothelial cell venous,Pericyte,3,2.0,0.9064248168820852,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.30214160562736175,III-IV,0,0.0,2,1,0.0,0.30214160562736175
GJC1_GJC1,Pericyte,Endothelial cell venous,3,2.0,0.9064248168820852,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.30214160562736175,III-IV,0,0.0,2,1,0.0,0.30214160562736175
ANXA1_FPR1,T cell NK-like,Macrophage,3,2.0,0.9050559822635467,False,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.3016853274211822,III-IV,0,0.0,4,1,0.0,0.3016853274211822
COL4A1_ADGRG6,Fibroblast peribronchial,Pericyte,3,2.0,0.9044386503728384,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.30147955012427946,III-IV,0,0.0,2,1,0.0,0.30147955012427946
PDGFB_PDGFRB,Endothelial cell venous,Fibroblast peribronchial,5,4.0,1.4997893088792718,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.2999578617758544,III-IV,0,0.0,3,1,0.0,0.2999578617758544
VEGFA_FLT1_complex,Mast cell,Endothelial cell venous,5,4.0,1.4946183599584733,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.2989236719916947,III-IV,0,0.0,5,1,0.0,0.2989236719916947
CD44_TYROBP,myeloid dividing,T cell CD8 naive,4,2.0,1.1873083653096121,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.29682709132740304,III-IV,0,0.0,2,1,0.0,0.29682709132740304
VEGFA_KDR,Mast cell,Endothelial cell venous,5,3.0,1.4756555116612595,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,0.6,0.2951311023322519,III-IV,0,0.0,5,1,0.0,0.2951311023322519
