interacting_pair,partner_a,partner_b,gene_a,gene_b,directionality,classification,interacting_cells,significant_mean
PVR_CD96,simple:P15151,simple:P40200,PVR,CD96,Ligand-Receptor,Signaling by Poliovirus receptor,Endothelial cell venous|T cell CD8 activated,0.695
HLA-E_CD94:NKG2A,simple:P13747,complex:CD94:NKG2A,HLA-E,,Ligand-Receptor,Signaling by HLA,Endothelial cell venous|T cell CD8 activated,0.566
CXCL12_CXCR4,simple:P48061,simple:P61073,CXCL12,CXCR4,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|T cell CD8 activated,0.629
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|T cell CD8 activated,0.609
CSF3_CSF3R,simple:P09919,simple:Q99062,CSF3,CSF3R,Ligand-Receptor,Signaling by Colony-Stimulating factor,Endothelial cell venous|T cell CD8 activated,0.623
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|T cell CD8 activated,0.609
CCL23_CCR1,simple:P55773,simple:P32246,CCL23,CCR1,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|T cell CD8 activated,0.594
RAET1L_NKG2D_II_receptor,simple:Q5VY80,complex:NKG2D_II_receptor,RAET1L,,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1,Endothelial cell venous|T cell CD8 activated,0.572
PVR_CD226,simple:P15151,simple:Q15762,PVR,CD226,Ligand-Receptor,Signaling by Poliovirus receptor,Endothelial cell venous|T cell CD8 activated,0.645
CCL14_CCR1,simple:Q16627,simple:P32246,CCL14,CCR1,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|T cell CD8 activated,0.612
fibrinogen_integrin_aXb2_complex,complex:fibrinogen,complex:integrin_aXb2_complex,,,Ligand-Receptor,Adhesion by Fibribogen,Endothelial cell venous|T cell CD8 activated,0.567
CCL19_CCR7,simple:Q99731,simple:P32248,CCL19,CCR7,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.739
CCL21_CCR7,simple:O00585,simple:P32248,CCL21,CCR7,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.673
DHEAsulfate_bySULT1E1_PPARG,complex:DHEAsulfate_bySULT1E1,simple:P37231,,PPARG,Ligand-Receptor,Signaling by Dehydroepiandrosterone,Fibroblast alveolar|T cell CD8 activated,0.631
RSPO2_LGR5,simple:Q6UXX9,simple:O75473,RSPO2,LGR5,Ligand-Receptor,Signaling by R-spondin,Fibroblast alveolar|T cell CD8 activated,0.65
TNFSF13B_TNFRSF13C,simple:Q9Y275,simple:Q96RJ3,TNFSF13B,TNFRSF13C,Ligand-Receptor,Signaling by Tumor necrosis factor,Fibroblast alveolar|T cell CD8 activated,0.607
TENM2_ADGRL2,simple:Q9NT68,simple:O95490,TENM2,ADGRL2,Ligand-Receptor,Signaling by Teneurin,Fibroblast alveolar|T cell CD8 activated,0.63
WNT2_SFRP4,simple:P09544,simple:Q6FHJ7,WNT2,SFRP4,Ligand-Ligand,Signaling by WNT inhibition,Fibroblast alveolar|T cell CD8 activated,0.636
MICA_NKG2D_II_receptor,simple:Q29983,complex:NKG2D_II_receptor,MICA,,Ligand-Receptor,,Fibroblast alveolar|T cell CD8 activated,0.6
ANGPT1_TEK,simple:Q15389,simple:Q02763,ANGPT1,TEK,Ligand-Receptor,Signaling by Angiopoietin,Fibroblast alveolar|T cell CD8 activated,0.641
TENM1_ADGRL2,simple:Q9UKZ4,simple:O95490,TENM1,ADGRL2,Ligand-Receptor,Signaling by Teneurin,Fibroblast alveolar|T cell CD8 activated,0.621
CCL19_CCRL2,simple:Q99731,simple:O00421,CCL19,CCRL2,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.606
ProstaglandinE2_byPTGES_PTGER1,complex:ProstaglandinE2_byPTGES,simple:P34995,,PTGER1,Ligand-Receptor,Signaling by Prostaglandin,Fibroblast alveolar|T cell CD8 activated,0.637
TNFSF13B_TNFRSF17,simple:Q9Y275,simple:Q02223,TNFSF13B,TNFRSF17,Ligand-Receptor,Signaling by Tumor necrosis factor,Fibroblast alveolar|T cell CD8 activated,0.6
TENM2_ADGRL3,simple:Q9NT68,simple:Q9HAR2,TENM2,ADGRL3,Ligand-Receptor,Signaling by Teneurin,Fibroblast alveolar|T cell CD8 activated,0.63
CXCL12_CXCR4,simple:P48061,simple:P61073,CXCL12,CXCR4,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.758
CXCL12_DPP4,simple:P48061,simple:P27487,CXCL12,DPP4,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.695
FGFR4_TGFBR3,simple:P22455,simple:Q03167,FGFR4,TGFBR3,Receptor-Receptor,,Fibroblast alveolar|T cell CD8 activated,0.649
LRFN5_PTPRF,simple:Q96NI6,simple:P10586,LRFN5,PTPRF,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Fibroblast alveolar|T cell CD8 activated,0.642
ProstaglandinE2_byPTGES2_PTGER4,complex:ProstaglandinE2_byPTGES2,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Fibroblast alveolar|T cell CD8 activated,0.602
LRFN5_PTPRS,simple:Q96NI6,simple:Q13332,LRFN5,PTPRS,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Fibroblast alveolar|T cell CD8 activated,0.638
TNFSF13B_TNFRSF13B,simple:Q9Y275,simple:O14836,TNFSF13B,TNFRSF13B,Ligand-Receptor,Signaling by Tumor necrosis factor,Fibroblast alveolar|T cell CD8 activated,0.602
CCL11_DPP4,simple:P51671,simple:P27487,CCL11,DPP4,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.692
ProstaglandinE2_byPTGES_PTGER4,complex:ProstaglandinE2_byPTGES,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Fibroblast alveolar|T cell CD8 activated,0.741
CXCL14_CXCR4,simple:O95715,simple:P61073,CXCL14,CXCR4,Ligand-Receptor,Signaling by Chemokines,Fibroblast alveolar|T cell CD8 activated,0.756
WNT2_FRZB,simple:P09544,simple:Q92765,WNT2,FRZB,Ligand-Ligand,Signaling by WNT inhibition,Fibroblast alveolar|T cell CD8 activated,0.637
WNT2_SFRP2,simple:P09544,simple:Q96HF1,WNT2,SFRP2,Ligand-Ligand,Signaling by WNT inhibition,Fibroblast alveolar|T cell CD8 activated,0.641
RARRES2_CMKLR1,simple:Q99969,simple:Q99788,RARRES2,CMKLR1,Ligand-Receptor,Signaling by Retinoid acid,Fibroblast alveolar|T cell CD8 activated,0.628
TENM1_ADGRL3,simple:Q9UKZ4,simple:Q9HAR2,TENM1,ADGRL3,Ligand-Receptor,Signaling by Teneurin,Fibroblast alveolar|T cell CD8 activated,0.621
HGF_MET,simple:P14210,simple:P08581,HGF,MET,Ligand-Receptor,,Fibroblast alveolar|T cell CD8 activated,0.634
TSLP_TSLPR,simple:Q969D9,complex:TSLPR,TSLP,,Ligand-Receptor,,Fibroblast alveolar|T cell CD8 activated,0.601
atRetinoicAcid_byALDH1A3_RAreceptor_RXRB,complex:atRetinoicAcid_byALDH1A3,complex:RAreceptor_RXRB,,,Ligand-Receptor,Signaling by Retinoic Acid,Fibroblast alveolar|T cell CD8 activated,0.591
PODXL2_SELL,simple:Q9NZ53,simple:P14151,PODXL2,SELL,Ligand-Receptor,Signaling by Podocalyxin-like protein,Fibroblast alveolar|T cell CD8 activated,0.634
RARRES2_CCRL2,simple:Q99969,simple:O00421,RARRES2,CCRL2,Ligand-Receptor,Signaling by Retinoid acid,Fibroblast alveolar|T cell CD8 activated,0.624
SLITRK6_PTPRS,simple:Q9H5Y7,simple:Q13332,SLITRK6,PTPRS,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,Fibroblast alveolar|T cell CD8 activated,0.621
THY1_integrin_aXb2_complex,simple:P04216,complex:integrin_aXb2_complex,THY1,,Adhesion-Adhesion,Adhesion by antigen THY1,Fibroblast alveolar|T cell CD8 activated,0.599
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Fibroblast alveolar|T cell CD8 activated,0.618
